Date,Description,Name,Reting,rating_count,reviews_count,label
 Invalid date,"It was a great tour, well worth it.",Cory M.,5,3,3,1
 Invalid date,"I enjoyed the wine tour and tasting.  Victoria Passion was my favorite, served with chocolate chips. I tried 5 different wines. I would go back to try a few more.",S R.,5,4,4,1
 Invalid date,"It was an exceptional tour. Vicky, the owner was very friendly,
Personable  and very knowable 
Our group had a fun time with the wine and  cheese tasting",Elaine D.,5,1,1,1
 Invalid date,Excellent tour and very fun experience.  The staff was friendly and accommodating.,Melissa S.,5,10,10,1
 Invalid date,"Went with friends. Had a great time. Tour and tasting was informative , interesting and professional.",AUDREY M.,5,4,4,1
 Invalid date,Thank you for a great tour and for exposing us to the magic of Blue Mountain.  We will be back :),Jason G.,5,2,2,1
" June 19, 2016",This winery was so worth the drive! The owner was so friendly and the staff were friendly! Very nice place and their wine is very good.,Emerald R.,5,3,3,1
 Invalid date,Very informative. Good wine also,N J.,5,1,1,1
 Invalid date,Everything was great! We learned a lot and it was so neat to learn the history of the winery. The wine is amazing and is a great price! We will be back in the summer for sure! Thank you for a great experience.,Jennifer K.,5,1,1,1
 Invalid date,"White Merlot, my new favorite wine!",Telisha F.,5,17,17,1
 Invalid date,Great learning experience and Great wine!,Roger L.,5,4,4,1
 Invalid date,Very good wine and great people,John F.,5,2,2,1
 Invalid date,"Grounds are nice and wine was tasty.  The ""tour"" is really more informational than a moving tour.  Overall happy with experience and the ""tasting"" part was very nice!",Michelle W.,5,13,13,1
 Invalid date,Wines were good. Skip the tour.,MICHEL K.,5,4,4,1
 Invalid date,Awesome place!! I will be going back there very soon. Great wine and great people that work there..,Corey P.,5,1,1,1
 Invalid date,I loved all the wine I tasted I bought them all,Cynthia K.,5,20,20,1
 Invalid date,"The wine was good, the outside deck relaxing.  It was a beautiful day so atmosphere was really enjoyable.  Loved the winery Rottweiler, such a sweet dog.  A bit of a drive from where we live so we made a day of it, stopped at Cabela's afterward.",Emilee T.,5,1,1,1
 Invalid date,wine tasted wonderful and were a  great price!,Christie T.,5,2,2,1
 Invalid date,"Did not have free wine glasses when we visited, had to stop in again three weeks later.  Wine was good, when called to pick-up glasses, no one answered.  .",Frank K.,5,3,3,1
" May 5, 2017",The wine and staff were absolutely great. I will definitely return.,Jasmine E.,5,3,3,1
 Invalid date,Great wine. Really friendly staff,Stacie S.,5,13,13,1
 Invalid date,The tour was very enlighting and educational. The proprietors are knowledgable and friendly and they have great tasting wine!,Robert V.,5,1,1,1
 Invalid date,"A delightful experience.Great surroundings,friendly and knowledgeable staff and owner, excellent wines.",Arthur S.,5,4,4,1
 Invalid date,Great Groupon deal! had alot of fun. (great couple activity). Tour and tasting were fantastic. It was educational and fun. The owners were very kind.,P H.,5,3,3,1
 Invalid date,"very informative tour, very friendly owners",Debbie M.,5,1,1,1
 Invalid date,The vineyard was great. We really enjoyed it and would recommend it. Can't wait to go back next month and enjoy the music.,Terese O.,5,1,1,1
 Invalid date,"We took another couple with us and had a great time.  We had hoped the tour would include being shown the fields and property and harvesting.  The tour was extremely informative and well worth our time.   After the tour and tasting, we enjoyed a few bottles of wine as we sat on the deck.  The staff was very accomodating and helpful.  We had a fantastic time and plan to go back.",Jon M.,5,1,1,1
 Invalid date,"The winery was definitely worth the trip! The tour was very informative and the wine tasting was fun. I would recommend this to a mother/daughter, date, or group of friends looking for something different to try.",Nicole A.,5,7,7,1
 Invalid date,Great vineyard with owners that know and love their wine. Must go!,Sulayman A.,5,5,5,1
 Invalid date,Tour was awesome.  I learned a lot.  Owners very nice.,Angela H.,5,1,1,1
 Invalid date,Joe gave us a wonderful and informative tour.,Nancy G.,5,3,3,1
" October 30, 2016",Amazing experience definitely low key,Jennifer P.,5,2,2,1
" October 30, 2016",It's was a lovely experience and people that work their was so nice!!!! Would love to go back their again.,Aliya C.,5,2,2,1
" October 28, 2017","This place was beautiful and the staff was very friendly
My girls and I loved this place and we will definitely be back",Ashley T.,5,18,18,1
" May 18, 2017",The staff is sweet and helpful.   Love their wine.  Beautiful surroundings.  Fun time?,Barb S.,5,8,8,1
 Invalid date,"If you are Lehigh Valley resident, worth the trip.  Scenic locale and friendly staff make this worth the visit.  Owner/Guide ""Joe"" has a background in microbiology and California wine-making background.  He is very personable and seems to enjoy interacting with the guests, so his tour is both informative and entertaining.  Wine and cheese tasting in a scenic locale makes for a relaxing, enjoyable couple of hours.",Stuart A.,5,31,31,1
" December 26, 2016",First time to Reading Terminal and first time for Blue Mountain. Enjoyed 5 healthy servings with 5 complementing chocolates.  Great time and great value.,Henry H.,5,14,14,1
" December 15, 2016","I purchased this as s birthday gift for my boyfriend. I got the deal that included the wine and chocolate tasting with the vineyard tour. However, even though the wine and chocolate were good, I would had appreciated if the staff would had told me when I called to make my reservation, that the Vineyard tour was not included because the season was over. In that way, my boyfriend and I would have gone to the nearest branch around us in the city (Philadelphia) and we would had saved ourselves the drive and the money spent to rent the car we used to get there.",Laura R.,3,1,1,0
" October 22, 2016","Complicated place to get to in Philadelphia, but what a great experience!

I bought 3 bottles of wine! I wish I had more money to buy more ! 

Our server was knowledgeable with all the wines poured amongst others.

I recommend !!",Michelle V.,3,6,6,1
" April 27, 2016","It's  a great place to spend a Sunday afternoon, nothing like it.",Lynne K.,5,9,9,1
" January 18, 2016","Very small, lovely, intimate place inside the reading terminal. The wines are really good!",Tahlea T.,5,27,27,1
" October 25, 2015","Very impressive winery, tucked away on a back road overlooking two lakes and old farmhouses First:  Excellent service The Groupon deal was an exclusive tasting, complete with artisan chocolates made in Macungie, Pa especially for Blue Mountain Vineyards and Winery Our tasting hostess was very attentive, knowledgeable and sincerely intetested in our options FYI: Cab and dark chocolate with almonds was multi dimensional - cab, chocolate and almonds - quite delicious  You get a wine glass with this Groupon too!",Teresa H.,5,18,18,1
 Invalid date,My girlfriend and i thoroughly enjoyed our wine tasting/ cheese pairing and vienyard tour alot! Very informative!,Darryl M.,5,4,4,1
" July 13, 2017",Very good experience. The hostess for our tasting was excellent and very knowledgable. Thoroughly enjoyable!,Michele P.,5,1,1,1
 Invalid date,"Had a great time! Will be back! 
Shiraz (the extra, extra large Rottweiler) needs his own label.
Only downside: Make sure people have fresh crackers to change palate between tasting different wines. I got a selection of crumbs!!
Great atmosphere. Beautiful winery! Told all my friends to go.",Sue K.,5,3,3,1
 Invalid date,"It was a great time! When driving there it seems as though you are going through the boonies, but hang tight and you will pull into a beautiful vineyard. It was a very nice time. Great double date idea!",Katelyn O.,5,3,3,1
 Invalid date,Joe was very informative and my husband and I enjoyed the lovely snowy vineyard. Deffenitly will be returning when it's warm out to enjoy it again!,Maria B.,5,1,1,1
 Invalid date,"Enjoyable afternoon learning about wines, the winemaking process and sampling wine and cheese!  Would recommend it, especially for novices and those interested in exploring small wineries and vineyards.",Melissa W.,5,6,6,1
" April 18, 2017",The Service was good. The wine was delicious .,Jacquelyn F.,5,20,20,1
" August 3, 2016",Had a blast and great dancing music!!!!,Ervin T.,5,5,5,1
" April 28, 2017",Great experience. Wine and chocolate tasting was a great time for 6 of us.,Julie K.,5,7,7,1
 Invalid date,Had a lovely time and will go back again. Joe and Vicki are a delight to listen to and I learned a lot about the making of wine.My favorite being the Merlot but all their reds tried were delicious. To think I didn't have to get on a plane and fly west to enjoy a wine tasting is awesome.,Char C.,5,1,1,1
 Invalid date,They had the best dry red wine I've tasted in PA.,Anna B.,5,3,3,1
 Invalid date,Enjoyed myself!!! Received great service and recommendations on different wines,Tyisha A.,5,2,2,1
 Invalid date,It is inside the Giant food store.,Stacie D.,5,3,3,1
 Invalid date,The petite syrah was wonderful!  Try that one!  Although they were all very good!,Meranda H.,5,17,17,1
 Invalid date,"I love your red wines! Dry red wines are not my favorite but your red wine changed my mind and palate.  I also did not get any headaches, flushed face, or my normal after effects of drinking red wine.",Amy W.,5,3,3,1
 Invalid date,"The wine was good the ambiance was great. For the value that was listed the size of the cheese was about what you would bait a mouse trap with. I expected that there would be instruction since it was supposed to be a class, not here was your wine glass here is 4 one inch by one inch cubes of cheese chopped into 9 pieces",Brad E.,1,2,2,0
" March 9, 2018",Delicious wine and great people,Kimberly M.,5,5,5,1
" March 8, 2018",The winery is in a beautiful setting. Our hostess was very friendly and knowledgeable of her product. we thoroughly enjoyed the afternoon.,Donna M.,5,3,3,1
" March 4, 2018",Staff are knowledgeable and friendly. My husband and I will go to their vineyard next time around.,Jessica W S.,5,7,7,1
" February 27, 2018",The staff was very friendly and my boyfriend and I felt very welcome. The cheese selections were very tasty and were paired well with the wine.,April C.,5,9,9,1
" February 21, 2018",Pleasant staff and a good time in general with a group of friends.,Amy V.,4,61,61,1
" February 17, 2018","This was so worth the trip its my Second one!! Great atmosphere just off of the market, very knowledgeable staff and delicious cheese pairings!! Highly recommended!!",Deborah R.,5,1,1,1
" February 14, 2018","Always a good time.
We Do Miss Victor...",Barry A.,5,30,30,1
" February 12, 2018","My boyfriend and I had the best time at Blue Mountain Vineyard. The winery tour was informative, and the tasting was done perfectly.  Between the two of us we were able to taste so many of their delicious wines.  And the service was impeccable.  Our favorite wines were the White Merlot and Cab Sav that was fermented in a bourbon barrel. I highly recommend a visit to this great vineyard.",Mcunningham,5,1,1,1
" February 6, 2018",The woman helping us was knowledgeable and friendly. I do a lot of wine tastings but she was by far the best I experience I have had so far.,Aileen B.,4,3,3,1
" February 5, 2018",We had a great time. We brought snacks and enjoyed a bottle of wine,Lisa R.,5,17,17,1
" January 29, 2018",The employees were so delightful.,Zhenia B.,5,1,1,1
" January 11, 2018",Excellent experience. Had an awesome time and already planning another trip!,Kami F.,5,3,3,1
" January 9, 2018",Very knowledgeable and friendly experience!,Kayla,5,17,17,1
" January 2, 2018","The wines were wonderful!  The cheese samples were very small, and there was a lot of noise from the live music that made it hard to hear our wine guide.  We also had to stand at the bar, which is very close to the live music. Overall I would give the wines 5 stars, the cheeses were good, but the samples were tiny.",Cathy L.,4,12,12,1
" January 2, 2018","We had a great time!  Plenty of wine and tasty snacks, and a tour of the vineyard.  Friendly owners and staff.",Michael P.,5,1,1,1
" January 2, 2018",The wine and cheese pairing was pleasant and our hostess was kind.  Their gift shop had some unique items and everything was very reasonably priced.,Kimberley P.,4,3,3,1
" December 10, 2017",Healthy pours and friendly service! More than just a tasting!,Michael S.,5,4,4,1
" December 7, 2017","What a beautiful place! Even in the off season we had a wonderful time wine tasting. And as a bonus, I proposed to my fiancé there and she said yes!",Miah C.,5,3,3,1
" November 27, 2017",Had a fabulous time.,Marcus A.,5,4,4,1
" November 1, 2017","What an awesome experience.  I would highly recommend this for a restful, beautiful afternoon.  The staff is so friendly ans warm.  The best!",JoAnn V.,5,7,7,1
" October 24, 2017",Great venue! Loved the Sunday music. Only downside the person doing the wine sampling was not astute to the wines and primarily talked about what she liked and didn't like.,Elizabeth,4,13,13,1
" October 16, 2017",It was awsome!,Nichole H.,5,1,1,1
" October 15, 2017",It was very delightful. Kat was great! It was a very personal experience and I would do it again! We also had the surprise of 20% off our purchase of wine. Would definitely recommend!,Catherine T.,5,3,3,1
" September 19, 2017",We had a really great time! The people were very nice and the vineyard was beautiful,Melissa W.,5,1,1,1
" September 14, 2017",Great wine selection and very informative/ friendly staff would definitely try this again!,Juan A.,5,6,6,1
" September 9, 2017",We had a great experience the Guide was professional and knowledgeable.,Sierra S.,5,1,1,1
" August 25, 2017",I went to the Blue Mountain Vineyards at Reading Terminal. It was super cute and our instructor was extremely personable and knowledgeable on the different wines.,Amber G.,5,6,6,1
" August 19, 2017",We made our reservation for the weekend and it was very nice. They are very generous with the serving and the explanation of the wine and cheese pairing was interesting and amusing. We also got a bottle to enjoy later at home. In overall we totally recommend it! :D,Dalva R.,5,7,7,1
" August 15, 2017",Love this place the staff is amazing and the quality of wine and entertainment is the best,Roland N.,5,1,1,1
" August 14, 2017",The tasting area was at capacity the day my husband and I were were here but the staff handled it perfectly. We were given a paper that guided us to which cheesepaired with which wine. The server was knowledgeable and very friendly. We will definitely return.,Brenda H.,5,16,16,1
" August 12, 2017","When you get inside the vineyard you are greeted with so many smiles and hellos and welcomes. It was very nice. 

All the staff are super nice and very knowledgeable about the process and variety of wines. 

The Wine & Cheese pairing was so good that I am booking the Wine & Chocolate tasting next. 

The wine is also affordably priced. 

I recommend this highly.

Thanks for the wonderful time.",Efrain R.,5,3,3,1
" July 21, 2017","Beautiful place, great wines, very friendly and fun entertainment.",Debbie A.,5,16,16,1
" July 21, 2017",very knowledgeable tour guide and server when it came to the wine tasting. very energetic and kept the group engaged the entire time. It was an awesome visit and I'd gladly go back. Well worth the money.,Austin T.,5,10,10,1
" July 10, 2017","Wonderful experience,beautiful vineyard, and yummy wines! Definitely worth it.",Trisha B.,5,2,2,1
" July 2, 2017","Beautiful winery, beautiful people !!",Cindy T.,5,9,9,1
" June 27, 2017","Totally worth it, a great value Groupon and something fun and different to do.",Andrew H.,5,2,2,1
" June 20, 2017",Amazing experience,Rasheid W.,5,12,12,1
" June 17, 2017","It was my first experience at the winery with my guest. We both really enjoyed the wine choices we selected to taste. The chocolate with the wine tasting was absolutely superb.

The merchant was awesome and very knowledgable of the wines.

I also purchased a tee shirt and a couple bottles of wine there afterwards.",Charles S.,5,13,13,1
" June 14, 2017",I love their variety of sweet wines as well as their customer service! I hardly noticed that I was at reading terminal & all in all it was an excellent experience.,Damyrra J.,5,3,3,1
" June 8, 2017","did the wine and cheese pairing - not really worth the money.  Its more beneficial to go to the winery directly - its $5 for a tasting and you get a $5 credit toward a bottle of wine OR $7 for a tasting with a glass and $5 credit toward a bottle of wine.  

The woman we had wait on us was pleasant and knowledgeabe and the place is ok.  not something I would revisit.",Kathy C.,3,2,2,0
" June 8, 2017",The people there were very nice and accommodating! The discount you get is awesome and the overall experience is WAY worth the price :),Ashley Z.,5,6,6,1
" June 7, 2017","Nice quaint spot tucked away in the Reading Market Terminal.  A little heavy handed on the pouring,  but other than that,  hubby and I enjoyed ourselves.  Will be trying the chocolate pairing next.  Thank you.",SaConda L.,5,1,1,1
" June 7, 2017",Great time and AMAZING wine! The tour guy and staff were helpful and friendly. I would definitely recommend this place to anyone who enjoys great wine.,Ajah S.,5,6,6,1
" May 23, 2017",Despite being in reading terminal the experience was good. I think being in New Tripoli would have been a more pleasant experience. Overall would recommend.,Keisan G.,4,5,5,1
" May 7, 2017",We had a great time here celebrating my moms birthday! She is a wine lover so this was the perfect way to celebrate. The staff was very friendly and accomodating. Kat our server was super friendly and informative of the wine. The atmosphere was very chill and relaxing.,Vanessa R.,5,1,1,1
" May 6, 2017",Gosh this place was AMAZING!!!!!..,Comfort Q.,5,7,7,1
" May 5, 2017",Had a great time for girls night out!,Liz W.,5,5,5,1
" May 2, 2017",Kat was very accommodating and knowledgable about their wines. Definitely a good deal,Franchesca R.,5,19,19,1
" May 1, 2017",The staff was very friendly and knowledgeable! The Reading Terminal location is not the most visibly appealing place I've sipped a glass of wine though.,Tiffanni O.,4,12,12,1
" April 28, 2017",Awesome time. Loved it!!!,Barry A.,5,30,30,1
" April 27, 2017","Amazing! I would go every week, if I could!!",Jamillah S.,5,13,13,1
" April 16, 2017","Beautiful grounds and surroundings! Tested 5 Sweet wines (had option of 5 dry or 5 sweet)..each wine was paired with a certain common cheese that enhanced the wine and was listed on a paper you take home to try out. Bottles to purchase were about $10-12. Had inside and outside deck seating overlooking 2 ponds...only downfall was a bridal shower in back of tasting area was extremely loud, taking a bit away from the peaceful, tranquil atmosphere..purchased drinks and sat outside enjoying the experience!! Worth grabbing this Groupon! Get your souvenir glass and drink on!!",Jamie K.,5,39,39,1
" April 15, 2017",The sales people were knowledgeable and gave us healthy portions of the wine. The pairings were perfect. I would recommend this wine tasting. We had a great time.,Diane G.,5,5,5,1
" April 15, 2017",The sales people were knowledgeable and gave us healthy portions of the wine. The pairings were perfect. I would recommend this wine tasting. We had a great time.,Diane G.,5,5,5,1
" April 11, 2017",It was very a nice vineyard to visit.  We will most likely go back again.  Every one there was friendly and welcoming.,Peggy C.,5,5,5,1
" April 10, 2017",Wine was actually a lot better than we were expecting.  We even ended up buying two bottles.  The man who helped us was super nice and made it a lovely experience!,Kristen M.,5,2,2,1
" April 3, 2017","A little chilly, but I had a good time. My instructor was awesome.",Nijha M.,5,10,10,1
" April 2, 2017","Great visit, pretty location, and a wonderful experience. Generous pour, and the wines are quite good. We are already planning to go back this summer for a relaxing afternoon or evening. Excellent!",Wendy V.,5,23,23,1
" March 30, 2017",The wine was great and our host was perfect!!,Nicole S.,5,4,4,1
" March 28, 2017","Excellent wines, ambiance and staff..",Soul100us ..,5,5,5,1
" March 28, 2017","Great workers, great experience awesome day!",Sarah H.,5,6,6,1
" March 27, 2017","very nice. went to the reading termail location. Nice staff, great tastein wine. will do again",Trina J.,5,7,7,1
" March 26, 2017","Loved it!!! Hubby surprised me and took me here for wine and cheese tasting it was the best . Vincent was our tour guide and he made our experience fun and unforgettable, not to mention we were tipsy from all the delious wine. Definitely recommend Blue Mountain Vineyards for sure",Joshua J.,5,1,1,1
" March 22, 2017",First time I've gone to a wine tour and it was hands down the best and an amazing experience. People and staff members are beyond friendly.,Carlos V.,5,2,2,1
" March 21, 2017",The staff at the Reading Terminal location was awesome and friendly. We had a great time and bought wine at a great price.,Aliya W.,5,12,12,1
" March 21, 2017",We enjoyed all of the wines that we were offered and purchased several bottles. The manager took care of us and went above and beyond even carrying the case of wine to our car! I would definitely go back and reccomend them to my friends.,Joanne L.,5,1,1,1
" March 8, 2017","WE ENJOYED EVERY MINUTE OF THE 2HOUR'S 
 CHOCOLATE  AND WINR WAS DEVINE.THE WORKERS WERE VERY VERY NICE. CAN'T WAIT TO GO BACK.",Bernadette N.,5,7,7,1
" February 27, 2017","This my second to me visiting and the second time was even more enjoyable than the first. they were very warm, energetic, and very informative. Highly Recommended !",Ken5string,5,1,1,1
" February 24, 2017",A.J. Was so kind and informative. He taught me which wines I liked.,Richona D.,5,10,10,1
" February 20, 2017",Friendly and knowledgeable staff with great tasting wine.,Karen H.,1,8,8,1
" February 20, 2017","We had a great time. The weather was beautiful for the ride out there and we met different people that we went on the tour with.

The gentleman that gave us the tour was great you had a lot of information to share with us and when he wasn't sure he told us instead of making it up.
We stayed for the Sunday Blues music and had a very relaxing time and tried quite a few wines as well as brought some  home.
We would go again!!",Roberta V.,5,1,1,1
" February 20, 2017","Great little vineyard. We didn't reserve in time for the tour, but we did the tasting. Book in advance. It's a great day or weekend trip. Their website has a list of great places to stay near by. I would say where I stayed, but not sure Groupon allows it. I'm sure I can say it was in Kutztown.",Joel S.,5,1,1,1
" February 19, 2017",We had a really nice time good people nice atmosphere will most definitely return,Brenda O.,5,2,2,1
" February 19, 2017",We had a really nice time good people nice atmosphere will most definitely return,Brenda O.,5,2,2,1
" February 19, 2017","victor did a great job, i have visited many wineries, loved this visit/tour",Ed,5,15,15,1
" February 13, 2017",This was my first time at a winery and it was a great experience. The staff were super friendly & the wine tasted great!,Mya L.,5,2,2,1
" February 12, 2017",The tour was interesting! Very nice people and the wine was fantastic!,Amanda,5,6,6,1
" February 5, 2017","It was a wonderful afternoon filled with delicious wines, amazing cheeses and great friends.",Emily B.,5,2,2,1
" February 3, 2017","Great afternoon with the tour and tasting, and interesting.",Joanne F.,5,12,12,1
" February 1, 2017",A little hard to find in the busy reading terminal but the experience was great!....a hidden philly treasure,Kyra S.,5,6,6,1
" January 29, 2017","We had so much fun. A little table was reserved for us. The staff were very knowledgeable. And, we were able to take our time between samplings, which is not always the case at a winery.",Lisaann G.,5,14,14,1
" January 29, 2017",Awesome service - good wine - great cheeses,Juan J.,5,20,20,1
" January 24, 2017",loved it ... the hostesses  were really nice  and the wine was amazing,Kristiann,5,10,10,1
" January 19, 2017",We enjoyed this Groupon!!!!!,Cynthia R.,5,31,31,1
" January 17, 2017",Great place,Edward G.,5,3,3,1
" January 16, 2017",Definitely worth it.  The hostess was very good and knowledgeable.  Highly recommend.  Already recommended it to several of our friends.,Shaun F.,5,7,7,1
" January 14, 2017",Great experience.. with knowledge a little cold (visited in winter ❄️),Chris W.,5,2,2,1
" January 10, 2017",Very fun and enjoyable! Interesting and informative and educational as Joe explains the wine making process. Would definitely recommend a visit to Blue Mountain Vineyards to taste delicious well made wine.,Hornberger P.,5,9,9,1
" January 8, 2017",It was a most exciting and joyful experience. I left with a knowledge of wine that I did not have before. Everyone was nice and super helpful.,Tessina W.,5,1,1,1
" January 1, 2017",Very fun experience!!!! Would absolutely go again!,Tifphanie H.,5,22,22,1
" December 27, 2016",love first time i been to a winery and loved all the wine. worth the time going and grrat food in the terminial where this wint tasting is in..,Starleen R.,5,23,23,1
" December 11, 2016","Everything was awesome! Great wine, chocolate and overall experience!",Amie B.,5,6,6,1
" December 8, 2016","Great wines, lots of it and tasty chocolates. Great service",Omaris Z.,5,10,10,1
" December 8, 2016","Great wines, lots of it and tasty chocolates. Great service",Omaris Z.,5,10,10,1
" November 26, 2016",I love it ... I took my best friends for his birthday and he had a ball tasting the chocolate that was paired with the different wines. I would definitely do this again.,Donecia J.,5,3,3,1
" November 25, 2016","Went with my girl, had a good tipsy time! Rebecca was great! Request for her!",Azhar S.,5,2,2,1
" November 25, 2016","The (chocolate and wine) tasting experience was excellent! However, the wines themselves are mediocre.",Jessica S.,4,16,16,1
" November 17, 2016","Wasn't prepared to have a wine tasting take place in the local Giant, however the man who ran the session was so great! He spent about an hour and a half with us going over all the wines and sharing personal experiences. Absolutely worth the money!!",Valerie M.,5,1,1,1
" November 14, 2016","I have never had an experience such as this.  The host was well adverse in the winery business.  The education we received was beyond measure.  Not only did he educate us on the different wines, he educated us on what affect they  had on our health good and bad.  The atmosphere was all that, the interaction was 100% participation.  All in all it was a fantastic day.   I tip my glass to Joe who was our presenter.  Way to go Joe, thank you",Gwendolyn P.,5,1,1,1
" November 12, 2016","This was a wonderful time! Ask questions! Be interactive! This deal is a steal, I 100% recommend! Bought two bottles of wine with 10% off",Sabrina M.,5,1,1,1
" November 7, 2016","Excellent experience, look forward on going back.",Kashif C.,5,1,1,1
" November 7, 2016",We truly had a blast !!!!!! I can't wait to go back again. Jeremy was such a pleasure and soooooo knowledgeable.,Gillian N.,5,8,8,1
" November 6, 2016","The staff is awesome and the scenery is beautiful! The owner of the vineyard is the one who actually speaks to you about wine and how it's created. He evenly let us freely walk through the vineyard by ourselves! The chocolate is YUMMY! 

Definitely eat before you go. We tried to find a nice restaurant after leaving, impossible, since your kinda in the middle of no where.",Casey O.,5,4,4,1
" October 23, 2016",Joe and his team were extremely knowledgeable. I learned so much today about wine and everything tasted delicious!,Robin H.,5,10,10,1
" October 16, 2016",Very nice customer service really enjoyed my time,Danay S.,5,1,1,1
" October 10, 2016",Jeremy was so nice and extremely informative!! Great wine and great atmosphere :),Jessica H.,5,2,2,1
" October 10, 2016",Great date for a couple! We enjoyed the scenery and the wind was very impressive.,Kellie R.,4,1,1,1
" October 9, 2016","Great time, lots of great knowledge on wine making.",Brandon L.,5,2,2,1
" October 1, 2016",Great end to our girls weekend! Kerri was fabulous!,Keara H.,5,7,7,1
" September 25, 2016",This was the Best tasting the young Lady doing the tasting was great I have told everyone how much we all enjoyed it if you a chance to do this DO IT Do not hesitate.,Regina G.,5,17,17,1
" September 22, 2016",Really knowledgable personable staff good wines. Bought a couple of bottles as gifts. Altogether nice experience.,Catherine S.,5,6,6,1
" August 14, 2016","My boyfriend and I went on a whim while in PA. We met Holly and she was extremely kind to us. I must say the wine was delicious! One thing that this groupon doesn't mention is, when you purchase the groupon make sure to call the number so you can schedule your tasting. They do need notice. I highly recommend it and would love to go to see their vineyard also!",Laura F.,5,1,1,1
" August 14, 2016","Excellent wine , friendly, great atmosphere",Diana T.,5,6,6,1
" August 22, 2016","The sales rep was very nice. She explained everything and made it worth while.  Loved the wine and the chocolate pairing. Love the ambiance even though it was located at the entrance of a big supermarket. They have a lot of cute accessories.

I really had a nice time. Would gladly do it again. Even brought six bottles of wine. Wines were delish! Also, signed up to be on their mailing list.",Melishka D.,0,1,1,1
" August 22, 2016",Location was very beautiful and the owners were amazing!,Kawanna B.,0,4,4,1
" August 14, 2016","My boyfriend and I went on a whim while in PA. We met Holly and she was extremely kind to us. I must say the wine was delicious! One thing that this groupon doesn't mention is, when you purchase the groupon make sure to call the number so you can schedule your tasting. They do need notice. I highly recommend it and would love to go to see their vineyard also!",Laura F.,5,1,1,1
" August 14, 2016","Excellent wine , friendly, great atmosphere",Diana T.,5,6,6,1
" August 14, 2016","Very clean, nice. Delicious! Vidal is an amazing part of the experience.",Cherie W.,5,13,13,1
" August 4, 2016",We didn't like any of the wine but the experience was nice.,Samantha B.,5,4,4,1
" July 31, 2016",Great activity for a bachelorette party!  Takes 2 hours.,Sarra M.,5,3,3,1
" July 31, 2016","It was a great experience, welcoming atmosphere, educational and fun!",Fonda F.,5,3,3,1
" July 30, 2016",Great experience and the tour was very informative.  Wine and chocolate pairings were very good!,Lori C.,5,1,1,1
" July 23, 2016",Addresses are not up to date on the Groupon. Make sure you confirm on the company website. We ended up going to a closed location and were really disappointed. We did make it to another tasting room and enjoyed the tasting,Tracey R.,5,36,36,0
" June 17, 2016","Had a nice ""family"" day celebrating a very special 85th birthday.",Diane A.,5,3,3,1
" June 12, 2016",Yes I would highly recommend it. It is a great place to go with friends drink good wine listen to the band relax and have fun.,Candee U.,5,3,3,1
" June 12, 2016",Amazing date! My girlfriend and I had a blast. Go for the Reading Terminal Market location and don't forget to make a reservation!,Jill S.,5,4,4,1
" May 30, 2016","I loved this vineyard. Beautiful scenery, educational tour and the wines are perfectly paired with delicious chocolate. Oh and I couldn't leave without shopping in the store-Great Saturday outing.",Janeen S.,5,7,7,1
" May 26, 2016",Such a great experience! Took my bestie as part of her birthday gift and we both ended up buying a bottle of wine. She loved it! The worker was so kind and pleasant. Def recommend!!,Bella D.,5,11,11,1
" May 15, 2016",Great way to spend Sunday with my bestfriend,Tiana,5,2,2,1
" May 5, 2016",Call ahead.,Kenneth H.,5,10,10,1
" April 16, 2016",Freakin awesome learned so much great 1st time experience... Bring snacks n money lol you can buy bottles of the wine they create,Erica G.,5,1,1,1
" April 12, 2016","AJ was a very knowledgeable,  informative, kind, and fun tasting guide. We had a great time. Yummy chocolates and great wines",Sheri B.,5,8,8,1
" March 19, 2016",Nice place good wine. Bring snacks!,Matthew H.,5,2,2,1
" March 15, 2016",Sign up for the monthly email to get 5% off your future wine purchases..,Pamela Z.,5,8,8,1
" March 6, 2016",Very educational!,Emily S.,5,1,1,1
" February 25, 2016",Went with my best friend. Very nice experience and quite informative. Would do it again.,Yesenia F.,5,5,5,1
" February 16, 2016",Ask for Meg ? Really great at her job even during Valentine's Day rush,Jaleesa H.,5,12,12,1
" January 31, 2016",Staff is very friendly. The owner is very knowledgable and easy to talk to. Highly recommend visiting. I learned a lot about wine,Joseph,5,1,1,1
" January 23, 2016",Red Horizon was the best out of the tasting. Ended up buying a bottle to take home.,Chantel B.,5,2,2,1
" January 8, 2016","Go in the fall when the leaves are changing colors. Beautiful scenic drive and the views of the vineyards are the icing on the cake. 

We had a great time at Blue Mountain.  It was fun,  educational, and enlightening.  We'll worth the cost and a nice get away.",Tanisha H.,5,2,2,1
" December 3, 2015",We went to the Montgomery mall location and the two guys working were awesome! So friendly and we started some great conversation! I would recommend this to anyone trying wine for the first time to frequent winery drinkers! Thanks for the experience blue mountain! We will be back soon!,Taylor B.,5,5,5,1
" November 30, 2015",They don't mind if you do not redeem by date also make reservations!!!!,Mary W.,5,1,1,1
" November 18, 2015",The Chocolate pairing was excellent Definitely a hit with the lady I brought ;),Preston C.,5,2,2,1
" January 23, 2016",Red Horizon was the best out of the tasting. Ended up buying a bottle to take home.,Chantel B.,5,2,2,1
